Continent,Country,City,Airport Name,IATA,ICAO,Latitude,Longitude,Timezone
Africa,Tunisia,Tozeur,Tozeur Nefta International Airport,TOE,DTTZ,33.9397,8.11056,Africa/Tunis
Africa,Tunisia,Tunis,Tunis Carthage International Airport,TUN,DTTA,36.851,10.2272,Africa/Tunis
Africa,Uganda,,Pakuba Airport,PAF,HUPA,2.20222,31.55444,Africa/Kampala
Africa,Uganda,Arua,Arua Airport,RUA,HUAR,3.05,30.917,Africa/Kampala
Africa,Uganda,Gulu,Gulu Airport,ULU,HUGU,2.80556,32.2718,Africa/Kampala
Africa,Uganda,Jinja,Jinja Airport,JIN,HUJI,0.45,33.2,Africa/Kampala
Africa,Uganda,Kabalega Falls,Kabalega Falls Airport,KBG,HUKF,2.32639,31.4978,Africa/Kampala
Africa,Uganda,Kampala,Entebbe International Airport,EBB,HUEN,0.04239,32.4435,Africa/Kampala
Africa,Uganda,Kasese,Kasese Airport,KSE,HUKS,0.183,30.1,Africa/Kampala
Africa,Uganda,Masindi,Masindi Airport,KCU,HUMI,1.75806,31.7367,Africa/Kampala
Africa,Uganda,Mbarara,Mbarara Airport,MBQ,HUMA,-0.55528,30.5994,Africa/Kampala
Africa,Uganda,Soroti,Soroti Airport,SRT,HUSO,1.72769,33.6228,Africa/Kampala
Africa,Uganda,Tororo,Tororo Airport,TRY,HUTO,0.683,34.167,Africa/Kampala
Africa,Zambia,Chipata,Chipata Airport,CIP,FLCP,-13.5583,32.5872,Africa/Lusaka
Africa,Zambia,Kalabo,Kalabo Airport,KLB,FLKL,-14.9983,22.6454,Africa/Lusaka
Africa,Zambia,Kaoma,Kaoma Airport,KMZ,FLKO,-14.8,24.783,Africa/Lusaka
Africa,Zambia,Kasaba Bay,Kasaba Bay Airport,ZKB,FLKY,-8.525,30.663,Africa/Lusaka
Africa,Zambia,Kasama,Kasama Airport,KAA,FLKS,-10.2167,31.1333,Africa/Lusaka
Africa,Zambia,Kasompe,Kasompe Airport,CGJ,FLKE,-12.5728,27.8939,Africa/Lusaka
Africa,Zambia,Kitwe,Southdowns Airport,KIW,FLSO,-12.9005,28.1499,Africa/Lusaka
Africa,Zambia,Livingstone,Livingstone Airport,LVI,FLLI,-17.8218,25.8227,Africa/Lusaka
Africa,Zambia,Lower Zambezi National Park,Jeki Airstrip,JEK,FLJK,-15.63333,29.60333,Africa/Lusaka
Africa,Zambia,Lukulu,Lukulu Airport,LXU,FLLK,-14.3748,23.2495,Africa/Lusaka
Africa,Zambia,Lusaka,Kenneth Kaunda International Airport,LUN,FLKK,-15.3308,28.4526,Africa/Lusaka
Africa,Zambia,Mansa,Mansa Airport,MNS,FLMA,-11.137,28.8726,Africa/Lusaka
Africa,Zambia,Mbala,Mbala Airport,MMQ,FLBA,-8.85917,31.3364,Africa/Lusaka
Africa,Zambia,Mfuwe,Mfuwe Airport,MFU,FLMF,-13.2589,31.9366,Africa/Lusaka
Africa,Zambia,Mongu,Mongu Airport,MNR,FLMG,-15.2545,23.1623,Africa/Lusaka
Africa,Zambia,Ndola,Simon Mwansa Kapwepwe International Airport,NLA,FLSK,-12.961667,28.516667,Africa/Lusaka
Africa,Zambia,Ngoma,Ngoma Airport,ZGM,FLNA,-15.9658,25.9333,Africa/Lusaka
Africa,Zambia,Senanga,Senanga Airport,SXG,FLSN,-16.1,23.267,Africa/Lusaka
Africa,Zambia,Sesheke,Sesheke Airport,SJQ,FLSS,-17.4763,24.3047,Africa/Lusaka
Africa,Zambia,Solwesi,Solwesi Airport,SLI,FLSW,-12.1737,26.3651,Africa/Lusaka
Africa,Zambia,Zambezi,Zambezi Airport,BBZ,FLZB,-13.5361,23.1085,Africa/Lusaka
Africa,Zimbabwe,,Mutare Airport,UTA,FVMU,-18.9975,32.6272,Africa/Harare
Africa,Zimbabwe,Bulawayo,Joshua Mqabuko Nkomo International Airport,BUQ,FVBU,-20.0174,28.6179,Africa/Harare
Africa,Zimbabwe,Chipinge,Chipinge Airport,CHJ,FVCH,-20.2067,32.6283,Africa/Harare
Africa,Zimbabwe,Chiredzi,Buffalo Range Airport,BFO,FVCZ,-21.0081,31.5786,Africa/Harare
Africa,Zimbabwe,Gweru,Thornhill Air Base,GWE,FVTL,-19.4364,29.8619,Africa/Harare
Africa,Zimbabwe,Harare,Harare International Airport,HRE,FVHA,-17.9318,31.0928,Africa/Harare
Africa,Zimbabwe,Hwange,Hwange National Park Airport,HWN,FVWN,-18.6299,27.021,Africa/Harare
Africa,Zimbabwe,Hwange,Hwange Airport,WKI,FVWT,-18.3625,26.5167,Africa/Harare
Africa,Zimbabwe,Kariba,Kariba International Airport,KAB,FVKB,-16.5198,28.885,Africa/Harare
Africa,Zimbabwe,Masvingo,Masvingo International Airport,MVZ,FVMV,-20.0553,30.8591,Africa/Harare
Africa,Zimbabwe,Victoria Falls,Victoria Falls International Airport,VFA,FVFA,-18.0959,25.839,Africa/Harare
Antarctica,Antarctica,Antartica,Union Glacier Blue-Ice Runway,UGL,SCGC,-79.77778,-83.32083,Antarctica/Palmer
Antarctica,Antarctica,Isla Rey Jorge,Teniente Rodolfo Marsh Martin Base,TNM,SCRM,-62.1908,-58.9867,Antarctica/Palmer
Asia,Afghanistan,,Herat Airport,HEA,OAHR,34.21,62.2283,Asia/Kabul
Asia,Afghanistan,,Jalalabad Airport,JAA,OAJL,34.3998,70.4986,Asia/Kabul
Asia,Afghanistan,,Kandahar Airport,KDH,OAKN,31.5058,65.8478,Asia/Kabul
Asia,Afghanistan,,Maimana Airport,MMZ,OAMN,35.9308,64.7609,Asia/Kabul
Asia,Afghanistan,,Mazar I Sharif Airport,MZR,OAMS,36.7069,67.2097,Asia/Kabul
Asia,Afghanistan,,Shindand Airport,OAH,OASD,33.3913,62.261,Asia/Kabul
Asia,Afghanistan,,Konduz Airport,UND,OAUZ,36.6651,68.9108,Asia/Kabul
Asia,Afghanistan,,Camp Bastion Airport,OAZ,OAZI,31.8638,64.2246,Asia/Kabul
Asia,Afghanistan,Bagram,Bagram Air Base,OAI,OAIX,34.9461,69.265,Asia/Kabul
Asia,Afghanistan,Bamiyan,Bamiyan Airport,BIN,OABN,34.817,67.817,Asia/Kabul
Asia,Afghanistan,Bost,Bost Airport,BST,OABT,31.5597,64.365,Asia/Kabul
Asia,Afghanistan,Chakcharan,Chakcharan Airport,CCN,OACC,34.533,65.267,Asia/Kabul
Asia,Afghanistan,Darwaz,Darwaz Airport,DAZ,OADZ,38.4611,70.8825,Asia/Kabul
Asia,Afghanistan,Faizabad,Faizabad Airport,FBD,OAFZ,37.1211,70.5181,Asia/Kabul
Asia,Afghanistan,Farah,Farah Airport,FAH,OAFR,32.367,62.183,Asia/Kabul
Asia,Afghanistan,Kabul,Kabul International Airport,KBL,OAKB,34.5659,69.2123,Asia/Kabul
Asia,Afghanistan,Khost,Khost Airport,KHT,OAKS,33.3334,69.952,Asia/Kabul
Asia,Afghanistan,Khwahan,Khwahan Airport,KWH,OAHN,37.883,70.217,Asia/Kabul
Asia,Afghanistan,Qala-I-Naw,Qala-I-Naw Airport,LQN,OAQN,34.985,63.1178,Asia/Kabul
Asia,Afghanistan,Sharana,Sharana Airstrip,OAS,OASA,33.12575,68.83852,Asia/Kabul
Asia,Afghanistan,Sheghnan,Sheghnan Airport,SGA,OASN,37.567,71.5,Asia/Kabul
Asia,Afghanistan,Taloqan,Talolqan Airport,TQN,OATQ,36.7707,69.532,Asia/Kabul
Asia,Afghanistan,Tarin Kowt,Tarin Kowt Airport,TII,OATN,32.6042,65.8658,Asia/Kabul
Asia,Afghanistan,Zaranj,Zaranj Airport,ZAJ,OAZJ,30.97222,61.86583,Asia/Kabul
Asia,Armenia,Gyumri,Gyumri Shirak Airport,LWN,UDSG,40.7504,43.8593,Asia/Yerevan
Asia,Armenia,Yerevan,Zvartnots International Airport,EVN,UDYZ,40.1473,44.3959,Asia/Yerevan
Asia,Azerbaijan,Baku,Heydar Aliyev International Airport,GYD,UBBB,40.4675,50.0467,Asia/Baku
Asia,Azerbaijan,Baku,Zabrat Airport,ZXT,UBTT,40.49511,49.97697,Asia/Baku
Asia,Azerbaijan,Gabala,Gabala International Airport,GBB,UBBQ,40.82667,47.7125,Asia/Baku
Asia,Azerbaijan,Ganja,Ganja Airport,GNJ,UBBG,40.73883,46.32,Asia/Baku
Asia,Azerbaijan,Lachın,Lachin International Airport,LHL,_LHL,40.49511,49.97697,Asia/Baku
Asia,Azerbaijan,Lankaran,Lankaran International Airport,LLK,UBBL,38.7464,48.818,Asia/Baku
Asia,Azerbaijan,Nakhchivan,Nakhchivan Airport,NAJ,UBBN,39.1888,45.4584,Asia/Baku
Asia,Azerbaijan,Yevlakh,Yevlakh Airport,YLV,UBEE,40.6319,47.1419,Asia/Baku
Asia,Azerbaijan,Zangilan,Zangilan International Airport,ZZE,UBBZ,39.094414,46.734098,Asia/Baku
Asia,Azerbaijan,Zaqatala,Zaqatala International Airport,ZTU,UBBY,41.56222,46.66722,Asia/Baku
Asia,Bahrain,Manama,Bahrain International Airport,BAH,OBBI,26.2708,50.6336,Asia/Bahrain
Asia,Bangladesh,Barisal,Barisal Airport,BZL,VGBR,22.801,90.3012,Asia/Dhaka
Asia,Bangladesh,Chittagong,Shah Amanat International Airport,CGP,VGEG,22.2496,91.8133,Asia/Dhaka
Asia,Bangladesh,Cox's Bazar,Cox's Bazar Airport,CXB,VGCB,21.4522,91.9639,Asia/Dhaka
Asia,Bangladesh,Dhaka,Dhaka / Hazrat Shahjalal International Airport,DAC,VGHS,23.84335,90.39778,Asia/Dhaka
Asia,Bangladesh,Jashahor,Jessore Airport,JSR,VGJR,23.1838,89.1608,Asia/Dhaka
Asia,Bangladesh,Rajshahi,Shah Mokhdum Airport,RJH,VGRJ,24.4372,88.6165,Asia/Dhaka
Asia,Bangladesh,Saidpur,Saidpur Airport,SPD,VGSD,25.7592,88.9089,Asia/Dhaka
Asia,Bangladesh,Sylhet,Osmany International Airport,ZYL,VGSY,24.9632,91.8668,Asia/Dhaka
Asia,Bhutan,Gelephu,Gelephu Airport,GLU,VQGP,26.884639,90.464165,Asia/Thimphu
Asia,Bhutan,Paro,Paro Airport,PBH,VQPR,27.4032,89.4246,Asia/Thimphu
Asia,Brunei Darussalam,Bandar Seri Begawan,Brunei International Airport,BWN,WBSB,4.9442,114.928,Asia/Brunei
Asia,Cambodia,Battambang,Battambang Airport,BBM,VDBG,13.0956,103.224,Asia/Phnom_Penh
Asia,Cambodia,Krong Ta Khmau,Techo International Airport,KTI,VDTI,11.362917,104.916611,Asia/Phnom_Penh
Asia,Cambodia,Phnom Penh,Phnom Penh International Airport,PNH,VDPP,11.5466,104.844,Asia/Phnom_Penh
Asia,Cambodia,Ratanakiri,Ratanakiri Airport,RBE,VDRK,13.73,106.987,Asia/Phnom_Penh
Asia,Cambodia,Siem Reap,Siem Reap Angkor International Airport,SAI,VDSA,13.36917,104.22306,Asia/Phnom_Penh
Asia,Cambodia,Sihanukville,Sihanoukville International Airport,KOS,VDSV,10.5797,103.637,Asia/Phnom_Penh
Asia,China,,Ejina Banner Taolai Airport,EJN,ZBEN,42.015556,101.000556,Asia/Shanghai
Asia,China,,Baoshan Yunduan Airport,BSD,ZPBS,25.0533,99.1683,Asia/Shanghai
Asia,China,,Rikaze Dingri Airport,DDR,ZUDR,28.6025,86.8103,Asia/Shanghai
Asia,China,,Qiannan Libo Airport,LLB,ZULB,25.4525,107.961667,Asia/Shanghai
Asia,China,,Qiandongnan Liping Airport,HZH,ZUNP,26.322778,109.151667,Asia/Shanghai
Asia,China,,Tongren Fenghuang Airport,TEN,ZUTR,27.88333,109.30889,Asia/Shanghai
Asia,China,,Xingcheng Air Base,XEN,ZYXC,40.5803,120.698,Asia/Shanghai
Asia,China,Aksu,Aksu Airport,AKU,ZWAK,41.2625,80.2917,Asia/Shanghai
Asia,China,Altay,Altay Air Base,AAT,ZWAT,47.74989,88.08581,Asia/Shanghai
Asia,China,Ankang,Ankang Airport,AKA,ZLAK,32.7081,108.931,Asia/Shanghai
Asia,China,Anqing,Anqing Airport,AQG,ZSAQ,30.5822,117.05,Asia/Shanghai
Asia,China,Anshan,Anshan Air Base,AOG,ZYAS,41.1053,122.854,Asia/Shanghai
Asia,China,Anshun,Anshun Huangguoshu Airport,AVA,ZUAS,26.26056,105.87333,Asia/Shanghai
Asia,China,Anyang,Anyang Airport,AYN,ZHAY,36.1339,114.344,Asia/Shanghai
Asia,China,Arxan,Aershan Yiershi Airport,YIE,ZBES,47.310556,119.911944,Asia/Shanghai
Asia,China,Badanjilin,Alxa Right Banner Badanjilin Airport,RHT,ZBAR,39.225,101.546,Asia/Shanghai
Asia,China,Baise,Tian Yang Air Base,AEB,ZBGS,23.7206,106.96,Asia/Shanghai
Asia,China,Baishan,Baishan Changbaishan Airport,NBS,ZYBS,42.066389,127.606667,Asia/Shanghai
Asia,China,Bangda,Qamdo Bangda Airport,BPX,ZUBD,30.5536,97.1083,Asia/Shanghai
Asia,China,Baotou,Baotou Airport,BAV,ZBOW,40.56,109.997,Asia/Shanghai
Asia,China,Barkol,Balikun Dahe Airport,DHH,ZWLK,43.7546,93.1311,Asia/Shanghai
Asia,China,Bayanhot,Alxa Left Banner Bayanhot Airport,AXF,ZBAL,38.74831,105.58858,Asia/Shanghai
Asia,China,Bayannur,Bayannaoer Tianjitai Airport,RLK,ZBYZ,40.926389,107.738889,Asia/Shanghai
Asia,China,Bazhong,Bazhong Enyang Airport,BZX,ZUBZ,31.738,106.645,Asia/Shanghai
Asia,China,Beihai,Beihai Airport,BHY,ZGBH,21.5394,109.294,Asia/Shanghai
Asia,China,Beijing,Beijing Capital International Airport,PEK,ZBAA,40.0801,116.585,Asia/Shanghai
Asia,China,Beijing,Beijing Daxing International Airport,PKX,ZBAD,39.5,116.4,Asia/Shanghai
Asia,China,Beijing,Beijing Nanyuan Airport,NAY,ZBNY,39.7828,116.388,Asia/Shanghai
Asia,China,Bengbu,Bengbu Airport,BFU,ZSBB,32.84773,117.32024,Asia/Shanghai
Asia,China,Bengbu,Bengbu Tenghu Airport,BFY,_BFY,33.166,117.057,Asia/Shanghai
Asia,China,Bijie,Bijie Airport,BFJ,ZUBJ,27.26709,105.47163,Asia/Shanghai
Asia,China,Bole,Alashankou Bole (Bortala) airport,BPL,ZWBL,44.895,82.3,Asia/Shanghai
Asia,China,Burang,Ali Pulan Airport,APJ,ZUPL,30.390976,81.138039,Asia/Shanghai
Asia,China,Changchun,Longjia Airport,CGQ,ZYCC,43.9962,125.685,Asia/Shanghai
Asia,China,Changde,Changde Airport,CGD,ZGCD,28.9189,111.64,Asia/Shanghai
Asia,China,Changhai,Changhai Airport,CNI,ZYCH,39.26667,122.66694,Asia/Shanghai
Asia,China,Changsha,Changsha Huanghua Airport,CSX,ZGHA,28.1892,113.22,Asia/Shanghai
Asia,China,Changzhi,Changzhi Airport,CIH,ZBCZ,36.2475,113.126,Asia/Shanghai
Asia,China,Changzhou,Changzhou Airport,CZX,ZSCG,31.9197,119.779,Asia/Shanghai
Asia,China,Chaoyang,Chaoyang Airport,CHG,ZYCY,41.5381,120.435,Asia/Shanghai
Asia,China,Chengde,Chengde Puning Airport,CDE,ZBCD,41.122919,118.071339,Asia/Shanghai
Asia,China,Chengdu,Chengdu Shuangliu International Airport,CTU,ZUUU,30.5785,103.947,Asia/Shanghai
Asia,China,Chenzhou,Chenzhou Beihu Airport,HCZ,ZGCZ,25.753213,112.844963,Asia/Shanghai
Asia,China,Chifeng,Chifeng Airport,CIF,ZBCF,42.235,118.908,Asia/Shanghai
Asia,China,Chongqing,Chongqing Jiangbei International Airport,CKG,ZUCK,29.7192,106.642,Asia/Shanghai
Asia,China,Chongqing,Qianjiang Wulingshan Airport,JIQ,ZUQJ,29.51456,108.83371,Asia/Shanghai
Asia,China,Dalian,Zhoushuizi Airport,DLC,ZYTL,38.9657,121.539,Asia/Shanghai
Asia,China,Dandong,Dandong Airport,DDG,ZYDD,40.0247,124.286,Asia/Shanghai
Asia,China,Daocheng County,Daocheng Yading Airport,DCY,ZUDC,29.32306,100.05333,Asia/Shanghai
Asia,China,Daqing Shi,Saertu Airport,DQA,ZYDQ,46.74639,125.14056,Asia/Shanghai
Asia,China,Datong,Datong Airport,DAT,ZBDT,40.0603,113.482,Asia/Shanghai
Asia,China,Dayong,Dayong Airport,DYG,ZGDY,29.1028,110.443,Asia/Shanghai
Asia,China,Dazhou,Dazhou Jinya Airport,DZH,ZUDA,31.047313,107.435342,Asia/Shanghai
Asia,China,Deijan,Tongren Deijan Airport,DEJ,_DEJ,28.121,108.1631,Asia/Shanghai
Asia,China,Delingha,Delingha Airport,HXD,ZLDL,37.125,97.268611,Asia/Shanghai
Asia,China,Deqing,Deqing Moganshan Airport,DEQ,_DEQ,30.504167,120.107222,Asia/Shanghai
Asia,China,Dongying,Dongying Shengli Airport,DOY,ZSDY,37.5086,118.788,Asia/Shanghai
Asia,China,Dunhuang,Dunhuang Airport,DNH,ZLDH,40.1611,94.8092,Asia/Shanghai
Asia,China,Enshi,Enshi Airport,ENH,ZHES,30.3203,109.485,Asia/Shanghai
Asia,China,Erenhot,Erenhot Saiwusu International Airport,ERL,ZBER,43.4225,112.09667,Asia/Shanghai
Asia,China,Ezhou,Ezhou Huahu Airport,EHU,ZHEC,30.34286,115.02961,Asia/Shanghai
Asia,China,Foshan,Foshan Shadi Airport,FUO,ZGFS,23.0833,113.07,Asia/Shanghai
Asia,China,Fuyang,Fuyang Xiguan Airport,FUG,ZSFY,32.88216,115.73436,Asia/Shanghai
Asia,China,Fuzhou,Fuzhou Changle International Airport,FOC,ZSFZ,25.9351,119.663,Asia/Shanghai
Asia,China,Ganzhou,Ganzhou Airport,KOW,ZSGZ,25.8258,114.912,Asia/Shanghai
Asia,China,Garze,Garze Gesar Airport,GZG,ZUGZ,31.7575,99.554167,Asia/Shanghai
Asia,China,Golmud,Golmud Airport,GOQ,ZLGM,36.4006,94.7861,Asia/Shanghai
Asia,China,Guanghua,Guangzhou MR Air Base,LHK,ZHGH,32.3894,111.695,Asia/Shanghai
Asia,China,Guangyuan,Guangyuan Airport,GYS,ZUGU,32.3911,105.702,Asia/Shanghai
Asia,China,Guangzhou,Guangzhou Baiyun International Airport,CAN,ZGGG,23.3924,113.299,Asia/Shanghai
Asia,China,Guilin City,Guilin Liangjiang International Airport,KWL,ZGKL,25.2181,110.039,Asia/Shanghai
Asia,China,Guiyang,Longdongbao Airport,KWE,ZUGY,26.5385,106.801,Asia/Shanghai
Asia,China,Guyuan,Guyuan Liupanshan Airport,GYU,ZLGY,36.07889,106.21694,Asia/Shanghai
Asia,China,Haibei,Haibei Qilian Airport,HBQ,ZLHB,38.012,100.644,Asia/Shanghai
Asia,China,Haikou,Haikou Meilan International Airport,HAK,ZJHK,19.9349,110.459,Asia/Shanghai
Asia,China,Hailar,Dongshan Airport,HLD,ZBLA,49.205,119.825,Asia/Shanghai
Asia,China,Hami,Hami Airport,HMI,ZWHM,42.8414,93.6692,Asia/Shanghai
Asia,China,Handan,Handan Airport,HDG,ZBHD,36.52583,114.42556,Asia/Shanghai
Asia,China,Hangzhou,Hangzhou Xiaoshan International Airport,HGH,ZSHC,30.2295,120.434,Asia/Shanghai
Asia,China,Hanzhong,Hanzhong Airport,HZG,ZLHZ,33.0636,107.008,Asia/Shanghai
Asia,China,Harbin,Taiping Airport,HRB,ZYHB,45.6234,126.25,Asia/Shanghai
Asia,China,Hechi,Hechi Jinchengjiang Airport,HNI,ZGHC,24.802425,107.713141,Asia/Shanghai
Asia,China,Hefei,Hefei Xinqiao International Airport,HFE,ZSOF,31.98667,116.975,Asia/Shanghai
Asia,China,Heihe,Heihe Airport,HEK,ZYHE,50.17162,127.30888,Asia/Shanghai
Asia,China,Hengyang,Hengyang Airport,HNY,ZGHY,26.9053,112.628,Asia/Shanghai
Asia,China,Hohhot,Baita International Airport,HET,ZBHH,40.8514,111.824,Asia/Shanghai
Asia,China,Holingol,Huolinguole Huolinhe Airport,HUO,ZBHZ,45.487222,119.407222,Asia/Shanghai
Asia,China,Hongyuan,Ngawa Hongyuan Airport,AHJ,ZUHY,32.529167,102.356944,Asia/Shanghai
Asia,China,Hotan,Hotan Airport,HTN,ZWTN,37.0385,79.8649,Asia/Shanghai
Asia,China,Huai'an,Lianshui Airport,HIA,ZSSH,33.79083,119.125,Asia/Shanghai
Asia,China,Huaihua,Zhijiang Airport,HJJ,ZGCJ,27.44111,109.7,Asia/Shanghai
Asia,China,Huangshan,Tunxi International Airport,TXN,ZSTX,29.7333,118.256,Asia/Shanghai
Asia,China,Huangyan,Huangyan Luqiao Airport,HYN,ZSLQ,28.5622,121.429,Asia/Shanghai
Asia,China,Huizhou,Huizhou Airport,HUZ,ZGHZ,23.05,114.6,Asia/Shanghai
Asia,China,Ji'an,Jinggangshan Airport,JGS,ZSGS,26.8569,114.737,Asia/Shanghai
Asia,China,Jiamusi,Jiamusi Airport,JMU,ZYJM,46.8434,130.465,Asia/Shanghai
Asia,China,Jiaxing,Jiaxing Nanhu Airport,JNH,_JNH,30.706667,120.680556,Asia/Shanghai
Asia,China,Jiayuguan,Jiayuguan Airport,JGN,ZLJQ,39.8569,98.3414,Asia/Shanghai
Asia,China,Jilin,Jilin Airport,JIL,ZYJL,44.0022,126.396,Asia/Shanghai
Asia,China,Jinan,Yaoqiang Airport,TNA,ZSJN,36.8572,117.216,Asia/Shanghai
Asia,China,Jinchang,Jinchuan Airport,JIC,ZLJC,38.54222,102.34833,Asia/Shanghai
Asia,China,Jingdezhen,Jingdezhen Airport,JDZ,ZSJD,29.3386,117.176,Asia/Shanghai
Asia,China,Jinghong,Xishuangbanna Gasa Airport,JHG,ZPJH,21.9739,100.76,Asia/Shanghai
Asia,China,Jining,Jining Da'an Airport,JNG,ZSJG,35.646944,116.744167,Asia/Shanghai
Asia,China,Jinzhou,Jinzhou Airport,JNZ,ZYJZ,41.1014,121.062,Asia/Shanghai
Asia,China,Jiujiang,Jiujiang Lushan Airport,JIU,ZSJJ,29.47694,115.80111,Asia/Shanghai
Asia,China,Jiuzhaigou,Jiuzhai Huanglong Airport,JZH,ZUJZ,32.85333,103.68222,Asia/Shanghai
Asia,China,Jixi,Jixi Xingkaihu Airport,JXA,ZYJX,45.299722,131.179444,Asia/Shanghai
Asia,China,Kaili,Kaili Huangping Airport,KJH,ZUKJ,26.97482,107.98695,Asia/Shanghai
Asia,China,Karamay,Karamay Airport,KRY,ZWKM,45.46655,84.9527,Asia/Shanghai
Asia,China,Kashgar,Kashgar Airport,KHG,ZWSH,39.5429,76.02,Asia/Shanghai
Asia,China,Korla,Korla Airport,KRL,ZWKL,41.6978,86.1289,Asia/Shanghai
Asia,China,Kunming,Kunming Wujiaba International Airport,KMG,ZPPP,24.9924,102.744,Asia/Shanghai
Asia,China,Kuqa,Kuqa Airport,KCA,ZWKC,41.7181,82.9869,Asia/Shanghai
Asia,China,Langzhong,Langzhong Gucheng Airport,LZG,ZULA,31.50366,106.03535,Asia/Shanghai
Asia,China,Lanzhou,Lanzhou Zhongchuan Airport,LHW,ZLLL,36.5152,103.62,Asia/Shanghai
Asia,China,Leshan,"Leshan Airport (under construction, unknown coordinates)",LSG,_LSG,29.55221,103.76539,Asia/Shanghai
Asia,China,Leshan,Weining Airport (under construction),WNJ,_WNJ,26.85,104.33,Asia/Shanghai
Asia,China,Lhasa,Lhasa Gonggar Airport,LXA,ZULS,29.2978,90.9119,Asia/Shanghai
Asia,China,Liangping,Liangping Airport,LIA,ZULP,30.6794,107.786,Asia/Shanghai
Asia,China,Lianyungang,Lianyungang Airport,LYG,ZSLG,34.57167,118.87361,Asia/Shanghai
Asia,China,Lijiang,Lijiang Airport,LJG,ZPLJ,26.68,100.246,Asia/Shanghai
Asia,China,Lincang,Lincang Airport,LNJ,ZPLC,23.73833,100.025,Asia/Shanghai
Asia,China,Linyi,Shubuling Airport,LYI,ZSLY,35.0461,118.412,Asia/Shanghai
Asia,China,Liupanshui,Liupanshui Yuezhao Airport,LPF,ZUPS,26.609417,104.979,Asia/Shanghai
Asia,China,Liuzhou,Bailian Airport,LZH,ZGZH,24.2075,109.391,Asia/Shanghai
Asia,China,Longnan,Longnan Chengxian Airport,LNL,ZLLN,33.788,105.797,Asia/Shanghai
Asia,China,Longyan,Longyan Guanzhishan Airport,LCX,ZSLD,25.6747,116.747,Asia/Shanghai
Asia,China,Luoyang,Luoyang Airport,LYA,ZHLY,34.7411,112.388,Asia/Shanghai
Asia,China,Luxi,Mangshi Airport,LUM,ZPLX,24.4011,98.5317,Asia/Shanghai
Asia,China,Luzhou,Luzhou Airport,LZO,ZULZ,28.8522,105.393,Asia/Shanghai
Asia,China,Manzhouli,Manzhouli Xijiao Airport,NZH,ZBMZ,49.566667,117.33,Asia/Shanghai
Asia,China,Meixian,Meixian Airport,MXZ,ZGMX,24.35,116.133,Asia/Shanghai
Asia,China,Mianyang,Mianyang Airport,MIG,ZUMY,31.4281,104.741,Asia/Shanghai
Asia,China,Mohe,Gu-Lian Airport,OHE,ZYMH,52.91278,122.43,Asia/Shanghai
Asia,China,Mudanjiang,Mudanjiang Hailang International Airport,MDG,ZYMD,44.5241,129.569,Asia/Shanghai
Asia,China,Nanchang,Nanchang Changbei International Airport,KHN,ZSCN,28.865,115.9,Asia/Shanghai
Asia,China,Nanchang,Nanchang Yaohu Airport,YHJ,ZSYH,28.700972,116.107694,Asia/Shanghai
Asia,China,Nanchong,Nanchong Airport,NAO,ZUNC,30.79545,106.1626,Asia/Shanghai
Asia,China,Nanjing,Nanjing Lukou Airport,NKG,ZSNJ,31.742,118.862,Asia/Shanghai
Asia,China,Nanning,Nanning Wuxu Airport,NNG,ZGNN,22.6083,108.172,Asia/Shanghai
Asia,China,Nantong,Nantong Airport,NTG,ZSNT,32.0708,120.976,Asia/Shanghai
Asia,China,Nanyang,Nanyang Airport,NNY,ZHNY,32.9808,112.615,Asia/Shanghai
Asia,China,Ningbo,Ningbo Lishe International Airport,NGB,ZSNB,29.8267,121.462,Asia/Shanghai
Asia,China,Nyingchi,Nyingchi Airport,LZY,ZUNZ,29.3033,94.3353,Asia/Shanghai
Asia,China,Ordos,Ordos Ejin Horo Airport,DSN,ZBDS,39.49,109.86139,Asia/Shanghai
Asia,China,Panzhihua,Panzhihua Baoanying Airport,PZI,ZUZH,26.539128,101.798105,Asia/Shanghai
Asia,China,Qiemo,Qiemo Airport,IQM,ZWCM,38.1494,85.5328,Asia/Shanghai
Asia,China,Qingdao,Qingdao/Jiaodong Airport,TAO,ZSQD,36.365,120.09833,Asia/Shanghai
Asia,China,Qingyang,Qingyang Airport,IQN,ZLQY,35.7997,107.603,Asia/Shanghai
Asia,China,Qionghai,Qionghai Boao Airport,BAR,ZJQH,19.140556,110.458889,Asia/Shanghai
Asia,China,Qiqihar,Qiqihar Sanjiazi Airport,NDG,ZYQQ,47.2396,123.918,Asia/Shanghai
Asia,China,Quanzhou,Quanzhou Airport,JJN,ZSQZ,24.7964,118.59,Asia/Shanghai
Asia,China,Quzhou,Quzhou Airport,JUZ,ZSJU,28.9658,118.899,Asia/Shanghai
Asia,China,Rugao,Rugao Air Base,RUG,ZSRG,32.25788,120.50166,Asia/Shanghai
Asia,China,Ruoqiang,Ruoqiang Loulan Airport,RQA,ZWRQ,38.974722,88.008333,Asia/Shanghai
Asia,China,Sanming,Sanming Shaxian Airport,SQJ,ZSSM,26.42806,117.845,Asia/Shanghai
Asia,China,Sanya,Sanya Phoenix International Airport,SYX,ZJSY,18.3029,109.412,Asia/Shanghai
Asia,China,Shanghai,Shanghai Pudong International Airport,PVG,ZSPD,31.1434,121.805,Asia/Shanghai
